p_id,hh_id,tu_id,bruttolohn_m,vermögen_hh,in_priv_krankenv,alter,hat_kinder,kind,selbstständig,eink_selbst_m,summe_ges_priv_rente_m,vermiet_eink_m,kapitaleink_m,priv_rente_beitr_m,wohnort_ost,jahr_renteneintr,betreuungskost_m,in_ausbildung,behinderungsgrad,arbeitsstunden_w,alleinerz
1280,1070,1070,5000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1281,1070,1070,5000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1282,1070,1070,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1284,1071,1071,5050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1285,1071,1071,5050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1286,1071,1071,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1288,1072,1072,5100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1289,1072,1072,5100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1290,1072,1072,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1292,1073,1073,5150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1293,1073,1073,5150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1294,1073,1073,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1296,1074,1074,5200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1297,1074,1074,5200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1298,1074,1074,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1300,1075,1075,5250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1301,1075,1075,5250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1302,1075,1075,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1304,1076,1076,5300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1305,1076,1076,5300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1306,1076,1076,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1308,1077,1077,5350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1309,1077,1077,5350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1310,1077,1077,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1312,1078,1078,5400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1313,1078,1078,5400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1314,1078,1078,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1316,1079,1079,5450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1317,1079,1079,5450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1318,1079,1079,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1320,1080,1080,5500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1321,1080,1080,5500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1322,1080,1080,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1324,1081,1081,5550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1325,1081,1081,5550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1326,1081,1081,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1328,1082,1082,5600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1329,1082,1082,5600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1330,1082,1082,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1332,1083,1083,5650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1333,1083,1083,5650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1334,1083,1083,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1336,1084,1084,5700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1337,1084,1084,5700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1338,1084,1084,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1340,1085,1085,5750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1341,1085,1085,5750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1342,1085,1085,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1344,1086,1086,5800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1345,1086,1086,5800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1346,1086,1086,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1348,1087,1087,5850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1349,1087,1087,5850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1350,1087,1087,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1352,1088,1088,5900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1353,1088,1088,5900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1354,1088,1088,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1356,1089,1089,5950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1357,1089,1089,5950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1358,1089,1089,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1360,1090,1090,6000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1361,1090,1090,6000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1362,1090,1090,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1364,1091,1091,6050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1365,1091,1091,6050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1366,1091,1091,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1368,1092,1092,6100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1369,1092,1092,6100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1370,1092,1092,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1372,1093,1093,6150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1373,1093,1093,6150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1374,1093,1093,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1376,1094,1094,6200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1377,1094,1094,6200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1378,1094,1094,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1380,1095,1095,6250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1381,1095,1095,6250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1382,1095,1095,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1384,1096,1096,6300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1385,1096,1096,6300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1386,1096,1096,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1388,1097,1097,6350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1389,1097,1097,6350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1390,1097,1097,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1392,1098,1098,6400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1393,1098,1098,6400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1394,1098,1098,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1396,1099,1099,6450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1397,1099,1099,6450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1398,1099,1099,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1400,1100,1100,6500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1401,1100,1100,6500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1402,1100,1100,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1404,1101,1101,6550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1405,1101,1101,6550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1406,1101,1101,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1408,1102,1102,6600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1409,1102,1102,6600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1410,1102,1102,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1412,1103,1103,6650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1413,1103,1103,6650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1414,1103,1103,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1416,1104,1104,6700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1417,1104,1104,6700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1418,1104,1104,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1420,1105,1105,6750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1421,1105,1105,6750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1422,1105,1105,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1424,1106,1106,6800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1425,1106,1106,6800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1426,1106,1106,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1428,1107,1107,6850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1429,1107,1107,6850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1430,1107,1107,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1432,1108,1108,6900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1433,1108,1108,6900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1434,1108,1108,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1436,1109,1109,6950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1437,1109,1109,6950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1438,1109,1109,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1440,1110,1110,7000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1441,1110,1110,7000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1442,1110,1110,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1444,1111,1111,7050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1445,1111,1111,7050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1446,1111,1111,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1448,1112,1112,7100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1449,1112,1112,7100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1450,1112,1112,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1452,1113,1113,7150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1453,1113,1113,7150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1454,1113,1113,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1456,1114,1114,7200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1457,1114,1114,7200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1458,1114,1114,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1460,1115,1115,7250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1461,1115,1115,7250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1462,1115,1115,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1464,1116,1116,7300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1465,1116,1116,7300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1466,1116,1116,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1468,1117,1117,7350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1469,1117,1117,7350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1470,1117,1117,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1472,1118,1118,7400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1473,1118,1118,7400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1474,1118,1118,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1476,1119,1119,7450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1477,1119,1119,7450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1478,1119,1119,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1480,1120,1120,7500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1481,1120,1120,7500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1482,1120,1120,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1484,1121,1121,7550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1485,1121,1121,7550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1486,1121,1121,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1488,1122,1122,7600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1489,1122,1122,7600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1490,1122,1122,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1492,1123,1123,7650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1493,1123,1123,7650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1494,1123,1123,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1496,1124,1124,7700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1497,1124,1124,7700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1498,1124,1124,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1500,1125,1125,7750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1501,1125,1125,7750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1502,1125,1125,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1504,1126,1126,7800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1505,1126,1126,7800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1506,1126,1126,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1508,1127,1127,7850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1509,1127,1127,7850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1510,1127,1127,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1512,1128,1128,7900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1513,1128,1128,7900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1514,1128,1128,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1516,1129,1129,7950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1517,1129,1129,7950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1518,1129,1129,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
1520,1130,1130,8000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1521,1130,1130,8000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
1522,1130,1130,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2000,2000,2000,1500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2001,2000,2000,1500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2002,2000,2000,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2003,2000,2000,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2004,2001,2001,1550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2005,2001,2001,1550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2006,2001,2001,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2007,2001,2001,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2008,2002,2002,1600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2009,2002,2002,1600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2010,2002,2002,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2011,2002,2002,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2012,2003,2003,1650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2013,2003,2003,1650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2014,2003,2003,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2015,2003,2003,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2016,2004,2004,1700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2017,2004,2004,1700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2018,2004,2004,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2019,2004,2004,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2020,2005,2005,1750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2021,2005,2005,1750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2022,2005,2005,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2023,2005,2005,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2024,2006,2006,1800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2025,2006,2006,1800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2026,2006,2006,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2027,2006,2006,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2028,2007,2007,1850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2029,2007,2007,1850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2030,2007,2007,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2031,2007,2007,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2032,2008,2008,1900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2033,2008,2008,1900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2034,2008,2008,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2035,2008,2008,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2036,2009,2009,1950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2037,2009,2009,1950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2038,2009,2009,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2039,2009,2009,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2040,2010,2010,2000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2041,2010,2010,2000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2042,2010,2010,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2043,2010,2010,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2044,2011,2011,2050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2045,2011,2011,2050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2046,2011,2011,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2047,2011,2011,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2048,2012,2012,2100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2049,2012,2012,2100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2050,2012,2012,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2051,2012,2012,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2052,2013,2013,2150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2053,2013,2013,2150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2054,2013,2013,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2055,2013,2013,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2056,2014,2014,2200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2057,2014,2014,2200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2058,2014,2014,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2059,2014,2014,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2060,2015,2015,2250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2061,2015,2015,2250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2062,2015,2015,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2063,2015,2015,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2064,2016,2016,2300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2065,2016,2016,2300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2066,2016,2016,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2067,2016,2016,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2068,2017,2017,2350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
