p_id,hh_id,tu_id,bruttolohn_m,vermögen_hh,prv_krankenv,alter,hat_kinder,kind,selbstständig,eink_selbst_m,ges_rente_m,vermiet_eink_m,kapital_eink_m,prv_rente_beitr_m,wohnort_ost,jahr_renteneintr,betreuungskost_m,in_ausbildung,behinderungsgrad,arbeitsstunden_w,alleinerziehend,anz_minderj_hh
1196,1049,1049,3950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1197,1049,1049,3950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1198,1049,1049,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1200,1050,1050,4000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1201,1050,1050,4000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1202,1050,1050,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1204,1051,1051,4050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1205,1051,1051,4050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1206,1051,1051,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1208,1052,1052,4100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1209,1052,1052,4100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1210,1052,1052,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1212,1053,1053,4150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1213,1053,1053,4150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1214,1053,1053,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1216,1054,1054,4200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1217,1054,1054,4200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1218,1054,1054,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1220,1055,1055,4250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1221,1055,1055,4250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1222,1055,1055,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1224,1056,1056,4300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1225,1056,1056,4300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1226,1056,1056,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1228,1057,1057,4350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1229,1057,1057,4350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1230,1057,1057,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1232,1058,1058,4400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1233,1058,1058,4400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1234,1058,1058,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1236,1059,1059,4450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1237,1059,1059,4450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1238,1059,1059,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1240,1060,1060,4500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1241,1060,1060,4500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1242,1060,1060,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1244,1061,1061,4550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1245,1061,1061,4550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1246,1061,1061,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1248,1062,1062,4600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1249,1062,1062,4600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1250,1062,1062,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1252,1063,1063,4650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1253,1063,1063,4650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1254,1063,1063,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1256,1064,1064,4700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1257,1064,1064,4700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1258,1064,1064,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1260,1065,1065,4750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1261,1065,1065,4750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1262,1065,1065,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1264,1066,1066,4800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1265,1066,1066,4800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1266,1066,1066,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1268,1067,1067,4850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1269,1067,1067,4850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1270,1067,1067,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1272,1068,1068,4900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1273,1068,1068,4900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1274,1068,1068,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1276,1069,1069,4950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1277,1069,1069,4950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1278,1069,1069,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1280,1070,1070,5000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1281,1070,1070,5000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1282,1070,1070,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1284,1071,1071,5050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1285,1071,1071,5050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1286,1071,1071,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1288,1072,1072,5100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1289,1072,1072,5100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1290,1072,1072,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1292,1073,1073,5150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1293,1073,1073,5150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1294,1073,1073,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1296,1074,1074,5200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1297,1074,1074,5200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1298,1074,1074,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1300,1075,1075,5250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1301,1075,1075,5250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1302,1075,1075,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1304,1076,1076,5300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1305,1076,1076,5300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1306,1076,1076,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1308,1077,1077,5350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1309,1077,1077,5350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1310,1077,1077,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1312,1078,1078,5400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1313,1078,1078,5400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1314,1078,1078,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1316,1079,1079,5450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1317,1079,1079,5450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1318,1079,1079,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1320,1080,1080,5500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1321,1080,1080,5500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1322,1080,1080,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1324,1081,1081,5550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1325,1081,1081,5550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1326,1081,1081,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1328,1082,1082,5600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1329,1082,1082,5600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1330,1082,1082,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1332,1083,1083,5650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1333,1083,1083,5650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1334,1083,1083,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1336,1084,1084,5700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1337,1084,1084,5700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1338,1084,1084,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1340,1085,1085,5750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1341,1085,1085,5750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1342,1085,1085,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1344,1086,1086,5800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1345,1086,1086,5800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1346,1086,1086,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1348,1087,1087,5850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1349,1087,1087,5850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1350,1087,1087,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1352,1088,1088,5900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1353,1088,1088,5900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1354,1088,1088,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1356,1089,1089,5950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1357,1089,1089,5950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1358,1089,1089,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1360,1090,1090,6000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1361,1090,1090,6000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1362,1090,1090,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1364,1091,1091,6050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1365,1091,1091,6050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1366,1091,1091,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1368,1092,1092,6100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1369,1092,1092,6100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1370,1092,1092,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1372,1093,1093,6150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1373,1093,1093,6150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1374,1093,1093,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1376,1094,1094,6200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1377,1094,1094,6200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1378,1094,1094,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1380,1095,1095,6250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1381,1095,1095,6250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1382,1095,1095,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1384,1096,1096,6300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1385,1096,1096,6300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1386,1096,1096,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1388,1097,1097,6350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1389,1097,1097,6350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1390,1097,1097,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1392,1098,1098,6400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1393,1098,1098,6400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1394,1098,1098,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1396,1099,1099,6450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1397,1099,1099,6450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1398,1099,1099,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1400,1100,1100,6500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1401,1100,1100,6500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1402,1100,1100,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1404,1101,1101,6550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1405,1101,1101,6550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1406,1101,1101,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1408,1102,1102,6600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1409,1102,1102,6600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1410,1102,1102,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1412,1103,1103,6650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1413,1103,1103,6650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1414,1103,1103,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1416,1104,1104,6700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1417,1104,1104,6700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1418,1104,1104,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1420,1105,1105,6750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1421,1105,1105,6750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1422,1105,1105,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1424,1106,1106,6800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1425,1106,1106,6800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1426,1106,1106,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1428,1107,1107,6850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1429,1107,1107,6850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1430,1107,1107,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1432,1108,1108,6900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1433,1108,1108,6900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1434,1108,1108,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1436,1109,1109,6950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1437,1109,1109,6950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1438,1109,1109,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1440,1110,1110,7000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1441,1110,1110,7000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1442,1110,1110,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1444,1111,1111,7050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1445,1111,1111,7050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1446,1111,1111,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1448,1112,1112,7100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1449,1112,1112,7100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1450,1112,1112,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1452,1113,1113,7150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1453,1113,1113,7150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1454,1113,1113,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1456,1114,1114,7200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1457,1114,1114,7200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1458,1114,1114,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1460,1115,1115,7250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1461,1115,1115,7250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1462,1115,1115,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1464,1116,1116,7300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1465,1116,1116,7300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1466,1116,1116,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1468,1117,1117,7350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1469,1117,1117,7350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1470,1117,1117,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1472,1118,1118,7400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1473,1118,1118,7400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1474,1118,1118,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1476,1119,1119,7450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1477,1119,1119,7450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1478,1119,1119,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1480,1120,1120,7500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1481,1120,1120,7500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1482,1120,1120,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1484,1121,1121,7550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1485,1121,1121,7550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1486,1121,1121,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1488,1122,1122,7600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1489,1122,1122,7600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1490,1122,1122,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1492,1123,1123,7650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1493,1123,1123,7650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1494,1123,1123,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
